model_tag,model_label,bucket,conditioning_context,start_visit,predicted_visit,n_rows,n_patients,obs_ftv_ml_mean,det_ftv_ml_mean,det_ftv_bias_ml_mean,det_ftv_bias_ml_se,det_ftv_mae_ml_mean,det_ftv_mae_ml_se,mc_mean_ftv_ml_mean,mc_mean_ftv_bias_ml_mean,mc_mean_ftv_bias_ml_se,mc_mean_ftv_mae_ml_mean,mc_mean_ftv_mae_ml_se,mc_median_ftv_ml_mean,mc_median_ftv_bias_ml_mean,mc_median_ftv_bias_ml_se,mc_median_ftv_mae_ml_mean,mc_median_ftv_mae_ml_se,coverage90_ftv_raw_mean,coverage90_ftv_conformal_mean,ftv_raw_width90_ml_mean,ftv_conformal_width90_ml_mean,crps_ftv_mean,near_zero_ftv_prob_mean,alive_det_abs_err_mean,alive_count_abs_err_mc_mean_mean,swd_mm_mc_mean_mean,chamfer_mm_mc_mean_mean,dice_mc_mean_mean,high_t3_obs_ftv_p90_threshold_ml,high_t3_n_patients,high_t3_obs_ftv_ml_mean,high_t3_det_ftv_mae_ml_mean,high_t3_mc_mean_ftv_mae_ml_mean,high_t3_mc_median_ftv_mae_ml_mean,subgroup_type,subgroup_value
v2_sched_samp_baseline,Previous scheduled-sampling baseline,T0->T1,T0->T1,T0,T1,261,261,27.03395684154582,13.680345104373716,-13.353611737172102,1.6264256816490543,13.578708431920733,1.619241694803227,31.52342832513164,4.48947148358582,1.3750591008825137,14.0424228302039,1.099948378681846,24.698163479252127,-2.335793362293694,1.4722159447717047,10.737599059537539,1.3209685286508601,0.7586206896551724,0.896551724137931,52.41614132314892,54.31136772781156,8.002870017103964,0.002649066091954023,78.63627634734758,39.93652717911878,1.306216420634277,3.655374765584311,0.045236161941171464,,0,,,,,subtype,TNBC
v2_sched_samp_baseline,Previous scheduled-sampling baseline,T0->T2,T0->T2,T0,T2,128,128,18.98369426758927,9.946507939391617,-9.037186328197656,1.2475164168329644,9.80073821938609,1.2012657785787912,28.19833761400676,9.214643346417486,1.0331403107178607,12.76193465156835,0.6734550500161134,20.67606570302194,1.6923714354326687,1.096534310087865,8.400985348519402,0.818057897407237,0.78125,0.890625,52.94189196678528,54.92352752101379,6.3350228899852095,0.007537841796875,74.32222313783132,37.964691162109375,1.2840622034599016,3.613656040753705,0.05000236392046298,,0,,,,,subtype,HR+/HER2+
v2_sched_samp_baseline,Previous scheduled-sampling baseline,T0->T2,T0->T2,T0,T2,312,312,24.426798369557684,11.718924883975273,-12.707873485582414,1.4740740417855682,12.784068554404902,1.4719540581230872,30.592305560062066,6.165507190504379,1.2879438566081156,14.208606295636919,1.063899870387752,23.030671358852693,-1.3961270107049901,1.3599268302413323,9.90530769784355,1.2410421872081425,0.8012820512820513,0.9102564102564102,54.720321059460005,56.70284235446972,7.659771284334147,0.005997095352564103,77.93366683217195,39.49729567307692,1.2834271666898347,3.63361439270019,0.04460044921178364,,0,,,,,subtype,HR+/HER2-
v2_sched_samp_baseline,Previous scheduled-sampling baseline,T0->T2,T0->T2,T0,T2,57,57,31.34302002757128,15.291437729692543,-16.05158229787874,4.776161544065854,16.664263542857082,4.738542354535184,35.63428788547342,4.2912678579021435,4.0288922102845595,16.316076282310643,3.4361291846848694,27.518672322340045,-3.8243477052312356,4.296507072353113,12.609031402009272,3.985232677714577,0.7894736842105263,0.8947368421052632,57.72162497780833,59.703446052393815,9.64814611771154,0.0050712719298245616,78.75992739096023,42.239788925438596,1.3500646212504703,3.77759466861277,0.04388061643682822,,0,,,,,subtype,HR-/HER2+
v2_sched_samp_baseline,Previous scheduled-sampling baseline,T0->T2,T0->T2,T0,T2,261,261,26.517871161909653,13.102056379125848,-13.415814782783805,1.6005381836154404,13.611345020355987,1.5941759591830291,32.73305604962212,6.215184887712469,1.3623269880815776,15.185479814342031,1.0571601651359501,24.880830207056146,-1.6370409548535059,1.4502169139516765,10.973256455668206,1.28464468478642,0.789272030651341,0.896551724137931,57.42214827695346,59.404051236386145,8.277417000911925,0.0056273946360153254,79.45472998420398,41.21970785440613,1.4254500485155166,3.7928301269436058,0.04277115378699065,,0,,,,,subtype,TNBC
v2_sched_samp_baseline,Previous scheduled-sampling baseline,T0->T3,T0->T3,T0,T3,128,128,18.06031673771804,10.46713076365101,-7.593185974067029,1.1822705478735354,8.630401160573768,1.1248399094745134,28.758721474882947,10.698404737164907,0.9698732768152762,13.658659782122538,0.6106660676041246,20.554366106116213,2.494049368398174,1.0594324405591349,8.328754180032014,0.7906768119755067,0.7421875,0.8984375,55.99443859047018,58.63718767320032,6.467402161127253,0.00958251953125,73.43956560688093,39.070220947265625,1.3941292248757362,3.658350504593277,0.04993818084030177,,0,,,,,subtype,HR+/HER2+
v2_sched_samp_baseline,Previous scheduled-sampling baseline,T0->T3,T0->T3,T0,T3,312,312,24.151545263727037,12.019014235146809,-12.132531028580226,1.2932055018143969,12.404827806822329,1.2848722613309287,30.80122013029052,6.649674866563484,1.153236398494032,14.791231101059788,0.8767328485599905,22.647965805808436,-1.5035794579186017,1.1998054693787752,10.220433958437939,1.0540052151538088,0.7692307692307693,0.9038461538461539,56.49958926835372,59.14235542936536,7.881204991201435,0.008613782051282052,78.24154581492527,39.88244941907051,1.3097662101790435,3.630324485742332,0.047071049609920854,,0,,,,,subtype,HR+/HER2-
v2_sched_samp_baseline,Previous scheduled-sampling baseline,T0->T3,T0->T3,T0,T3,57,57,33.4003134257203,15.061264339440903,-18.3390490862794,5.8927562084305105,18.36959296683815,5.891057109559991,34.356890960458955,0.9565775347386496,5.258761991487921,18.338697134072575,4.654612877602737,26.321850516093978,-7.078462909626324,5.4789081986734525,14.746042163405145,5.199057676378788,0.8070175438596491,0.8947368421052632,56.58561136611553,59.22834876370571,11.653091010107657,0.00815515350877193,82.95387950853298,43.796875,1.275576953077107,3.7048545096874284,0.04719243167589098,,0,,,,,subtype,HR-/HER2+
v2_sched_samp_baseline,Previous scheduled-sampling baseline,T0->T3,T0->T3,T0,T3,261,261,27.412081542207194,13.323312722503312,-14.08876881970388,1.7793502308566884,14.328067158912805,1.771985611373341,32.46809586347535,5.056014321268155,1.5928718251662848,15.93897407840581,1.2878051625074298,24.31495177105445,-3.097129771152741,1.656396853209603,11.535905378607742,1.5062232941763585,0.7662835249042146,0.9003831417624522,57.80963755735803,60.45239278361642,9.124029431263855,0.007677801724137931,81.22248612943737,42.04136733716475,1.3067738503415105,3.6751823218169646,0.04650777918334954,,0,,,,,subtype,TNBC
v2_sched_samp_baseline,Previous scheduled-sampling baseline,T1->T2,"T0,T1->T2",T1,T2,128,128,18.98369426758927,9.505207670610783,-9.478486596978488,1.3634461595791945,10.582417757826498,1.2979247281323936,27.98744358597742,9.003749318388149,1.1390472604234405,13.010601952547,0.7764505278969762,21.056620523550556,2.072926255961283,1.2164423059527016,8.93972309227407,0.9403648292165097,0.7421875,0.8984375,52.56463200414072,54.60242833919165,6.78227104888359,0.00811767578125,75.01280069042696,38.72015380859375,1.653338828995385,4.1817094853579215,0.04017766753618354,,0,,,,,subtype,HR+/HER2+
v2_sched_samp_baseline,Previous scheduled-sampling baseline,T1->T2,"T0,T1->T2",T1,T2,312,312,24.426798369557684,11.862969391625933,-12.563828977931752,1.2124161681798733,12.769196895321178,1.2054975641600942,31.172995269969615,6.746196900411928,0.9607507068682278,12.85573096675885,0.7334615793390911,24.069806718994933,-0.35699165056275295,1.0320181427765194,9.198803808210954,0.8907231094726141,0.8237179487179487,0.9134615384615384,53.58403154591954,55.622889950244534,6.928405621185247,0.007173978365384615,78.43702184610093,39.818672375801285,1.842765109854732,4.378788044948235,0.0364385778493141,,0,,,,,subtype,HR+/HER2-
v2_sched_samp_baseline,Previous scheduled-sampling baseline,T1->T2,"T0,T1->T2",T1,T2,57,57,31.34302002757128,14.40101010809871,-16.94200991947257,4.7613207900754215,17.483342795930298,4.726245606957092,34.717579880473885,3.3745598529025993,4.025091416254761,16.39414881096822,3.4066524988413844,27.42875623656426,-3.914263791007024,4.277657945848987,13.198745419503105,3.9320628003066336,0.7719298245614035,0.8596491228070176,57.9287807074213,59.963835040465696,10.004043097829461,0.006921600877192982,81.39495555455224,45.076822916666664,1.7925335753600513,4.505435747512842,0.03231918921368568,,0,,,,,subtype,HR-/HER2+
v2_sched_samp_baseline,Previous scheduled-sampling baseline,T1->T2,"T0,T1->T2",T1,T2,261,261,26.517871161909653,13.396176805758305,-13.12169435615135,1.3793104740644857,13.250260555172526,1.374575148071539,33.22498098373973,6.707109821830078,1.074011962327386,13.619887470568093,0.7829786032270409,26.127769928238433,-0.39010123367122385,1.1686216124173667,9.892231677332873,0.9949329594670705,0.7854406130268199,0.896551724137931,54.95607365230936,56.993736679354846,7.342788105889646,0.0066002155172413795,79.2932223367337,40.94002933429119,1.728299039098443,4.326468049648109,0.03523868965176039,,0,,,,,subtype,TNBC
v2_sched_samp_baseline,Previous scheduled-sampling baseline,T1->T3,"T0,T1->T3",T1,T3,128,128,18.06031673771804,9.887495870604749,-8.172820867113291,1.2805166469594091,9.446704963309053,1.209540722431374,28.525101248138895,10.46478451042086,1.0995169674083591,13.864848239619338,0.7467133680834539,20.749495990955126,2.6891792532370857,1.1500596691552092,8.818034314076893,0.8759646457837691,0.734375,0.8984375,55.11236085019167,57.31720526205882,6.89056187667569,0.00909423828125,74.67293038312346,39.919219970703125,1.7920871680728758,4.2998452971670496,0.03651578551611337,,0,,,,,subtype,HR+/HER2+
v2_sched_samp_baseline,Previous scheduled-sampling baseline,T1->T3,"T0,T1->T3",T1,T3,312,312,24.151545263727037,11.864330879837125,-12.287214383889912,1.163265732584994,12.616387639654823,1.1518803422837538,31.47045555020961,7.318910286482576,0.9883481602585987,14.357775690783678,0.6972972713150476,23.452731024474595,-0.6988142392524442,1.0348506671401687,9.965248606065133,0.8678557815061396,0.7788461538461539,0.9102564102564102,58.05236032704346,60.2573779959788,7.570996079472957,0.008676382211538462,78.97120341797097,40.330253405448715,1.926801350505164,4.499106508152578,0.034400416251908275,,0,,,,,subtype,HR+/HER2-
v2_sched_samp_baseline,Previous scheduled-sampling baseline,T1->T3,"T0,T1->T3",T1,T3,57,57,33.4003134257203,14.347417259959919,-19.052896165760377,5.784128069486259,19.083258946944156,5.782340390026493,34.44226427133578,1.0419508456154818,5.084600352697994,18.169707063908024,4.469588524903642,26.543455321243876,-6.856858104476428,5.335546729630302,15.178393336234578,5.0193272482889935,0.7719298245614035,0.8947368421052632,57.81215320177747,60.016943364553704,11.658577448939031,0.008566337719298246,84.8027120243039,45.09655975877193,1.6886247604505131,4.411346953768375,0.032430358423992625,,0,,,,,subtype,HR-/HER2+
v2_sched_samp_baseline,Previous scheduled-sampling baseline,T1->T3,"T0,T1->T3",T1,T3,261,261,27.412081542207194,13.259924515613138,-14.152157026594054,1.6424540557455112,14.371914133415377,1.635098229474749,33.356586099583744,5.944504557376554,1.383531036427011,15.270351279450324,1.0738761920323752,25.32510061598381,-2.086980926223379,1.468631367608504,11.23608083184864,1.2992516801053748,0.7586206896551724,0.89272030651341,59.21693058635424,61.421691188110294,8.542842632875757,0.008051963601532567,81.656059481175,42.34059207375479,1.716945420377862,4.389206678096892,0.03289722966861594,,0,,,,,subtype,TNBC
v2_sched_samp_baseline,Previous scheduled-sampling baseline,T2->T3,"T0,T1,T2->T3",T2,T3,128,128,18.06031673771804,9.492831394967762,-8.567485342750278,1.2298827282049418,9.634811539802286,1.1660346538762234,28.25637690392064,10.196060166202596,0.987702923352983,13.02439736800579,0.6770737369136357,20.92845068680294,2.8681339490849,1.0702536890253926,8.89690346257632,0.7661261429836086,0.734375,0.890625,55.6625367365326,58.00212033109673,6.699424329072462,0.007080078125,76.58629653760772,41.137481689453125,3.2624550156866183,5.796593812638701,0.03847733640815143,,0,,,,,subtype,HR+/HER2+
v2_sched_samp_baseline,Previous scheduled-sampling baseline,T2->T3,"T0,T1,T2->T3",T2,T3,312,312,24.151545263727037,11.821384104062359,-12.330161159664677,1.0350543912047017,12.443056785921717,1.0307010747248941,31.567341815379105,7.415796551652072,0.8203295673115287,13.252027209225343,0.533936240374344,24.049732450198196,-0.1018128135288421,0.8814121352501023,9.3017853951194,0.7061947319770008,0.7724358974358975,0.9038461538461539,58.224314047621064,60.56407219962934,6.956343163974165,0.006510416666666667,80.0118497766626,40.76570012019231,2.3728443131590304,5.188733798588542,0.03590025316126728,,0,,,,,subtype,HR+/HER2-
v2_sched_samp_baseline,Previous scheduled-sampling baseline,T2->T3,"T0,T1,T2->T3",T2,T3,57,57,33.4003134257203,15.781392219189707,-17.618921206530594,4.809383465419838,17.638777331053557,4.808083596040656,37.11006790324938,3.70975447752908,3.8130894580105457,16.35073679186348,3.164073303385588,29.2027542573191,-4.197559168401201,4.148662811217922,12.952976263678126,3.8118201587558196,0.7894736842105263,0.8771929824561403,62.136252408309076,64.47565866141879,9.624885551142471,0.006510416666666667,85.43073885639508,44.190583881578945,3.487261451238452,6.235763662271725,0.03345016257592595,,0,,,,,subtype,HR-/HER2+
v2_sched_samp_baseline,Previous scheduled-sampling baseline,T2->T3,"T0,T1,T2->T3",T2,T3,261,261,27.412081542207194,13.15867584471999,-14.2534056974872,1.561479877848073,14.438795229802686,1.5549150516115768,33.13575820443936,5.723676662232171,1.2731750897451928,14.284510553705893,0.9809075137796609,25.644447023406265,-1.7676345188009281,1.3574867461217883,10.51565067190264,1.1956103878380306,0.7969348659003831,0.9080459770114943,57.71286706757533,60.05268066938823,8.04862131518762,0.0067798132183908046,82.00805184359295,42.37826269157088,3.414962630268097,6.2566382667095235,0.03393335232302243,,0,,,,,subtype,TNBC
bio_ftv010_alive000,FTV-only ablation,T0->T1,T0->T1,T0,T1,519,519,27.086945947448474,24.919251710464145,-2.1676942369843295,0.5973474028994076,5.145263818990418,0.5610593072679447,28.096892122465253,1.0099461750167786,0.59140905558062,6.063107137365342,0.5298736330503984,26.126447494673773,-0.9604984527747051,0.5873994611430239,5.095542405292273,0.5446967110384254,0.8631984585741811,0.8959537572254336,19.539475139694762,22.11235826949639,4.3074571209375625,0.03833243015414258,8.086121789752173,5.098469111271676,1.1552964771406868,3.4665926941054046,0.05034502856064085,,0,,,,,pCR,0
bio_ftv010_alive000,FTV-only ablation,T0->T1,T0->T1,T0,T1,239,239,18.28183056890042,17.66027674822574,-0.6215538206746796,0.9087093834341893,3.6797886476121873,0.8777708531775147,20.672442584703532,2.390612015803108,0.9057385308891023,5.217809717460094,0.8543898302167614,18.585477076240124,0.3036465073397058,0.9013062220446522,3.9316630719664047,0.864749000094897,0.8661087866108786,0.9121338912133892,18.983595078194792,21.557481616108,3.311193264550988,0.054834597280334726,5.853834091370076,3.2015396182008367,1.2130771453558375,3.434281474520883,0.051514649984484275,,0,,,,,pCR,1
bio_ftv010_alive000,FTV-only ablation,T0->T2,T0->T2,T0,T2,519,519,27.1322429019957,24.61728199629003,-2.5149609057056717,0.7382701774163973,6.002907477054563,0.698346542783973,29.148850307337327,2.0166074053416274,0.7268487921575882,7.64335860565723,0.6506752106057679,26.530594054153074,-0.6016488478426256,0.7213139988110853,6.13472241001485,0.669580913499533,0.8439306358381503,0.884393063583815,23.75944929587311,28.30739425873548,5.239090006280015,0.03991299373795761,11.258060513663613,8.142017401252408,1.2468019292831098,3.5689027694284805,0.04731325647059412,,0,,,,,pCR,0
bio_ftv010_alive000,FTV-only ablation,T0->T2,T0->T2,T0,T2,239,239,19.569692076349956,17.47921247081091,-2.0904796055390436,0.9780751273969137,4.5402820402275905,0.9425383910476608,21.653091728057554,2.083399651707601,0.9553178727535402,6.297150165799163,0.8742173607729171,18.982335680912364,-0.5873563954375921,0.9523531015529649,4.697166657948699,0.9031736836412335,0.899581589958159,0.9372384937238494,23.039609699999012,27.598969320864654,3.9577621505632443,0.055651804393305436,8.953659634709856,6.221087212343096,1.1719597350925683,3.446162873877106,0.05105329227620111,,0,,,,,pCR,1
bio_ftv010_alive000,FTV-only ablation,T0->T3,T0->T3,T0,T3,519,519,27.691428769975726,25.74600519182829,-1.9454235781474358,0.8415963578357593,6.806389276913281,0.7913005184055218,28.4052092142297,0.7137804442539756,0.8426388811596317,8.080122719076197,0.7648427886269662,25.88790596177851,-1.8035228081972132,0.837515635892318,6.827110975594802,0.785959382706821,0.859344894026975,0.8882466281310212,24.133114483371536,27.09527970406372,5.8550767182216426,0.05623795761078998,9.8846393018559,7.104813945086705,1.2138154284564941,3.526292447219133,0.04982708959873762,,0,,,,,pCR,0
bio_ftv010_alive000,FTV-only ablation,T0->T3,T0->T3,T0,T3,239,239,18.96871247228233,18.41812539439366,-0.5505870778886705,0.7154081598545432,4.231594211562358,0.6616990459802788,21.03047362476412,2.061761152481789,0.72235110867637,5.623444612923659,0.6377943126733839,18.402579756330134,-0.5661327159522002,0.7103978536427359,4.287558489812917,0.6548065489488937,0.9079497907949791,0.9288702928870293,23.579601898341696,26.549360316773335,3.603535576149043,0.07634348849372385,9.186399466073663,6.787967442468619,1.2154739398221803,3.4378426565859854,0.053493562172590534,,0,,,,,pCR,1
bio_ftv010_alive000,FTV-only ablation,T1->T2,"T0,T1->T2",T1,T2,519,519,27.1322429019957,25.048782252864243,-2.083460649131456,0.5658642324056954,5.633612934219927,0.517022997989642,29.78489525706725,2.6526523550715506,0.5563988222315016,6.8272984894578155,0.48288630729790033,27.87869108747713,0.7464481854814319,0.5521068669479352,5.717935599938904,0.4927273978675896,0.8497109826589595,0.8901734104046243,22.806935775300776,27.79105138184808,4.818303109048095,0.03704539980732177,9.019380704336486,6.8796588993256265,1.6887807626897233,4.226563268673814,0.039048407767715204,,0,,,,,pCR,0
bio_ftv010_alive000,FTV-only ablation,T1->T2,"T0,T1->T2",T1,T2,239,239,19.569692076349956,17.464885591455182,-2.104806484894767,0.5796056013437504,3.9379480577857504,0.5379588206765064,21.61808759805648,2.0483955217065257,0.5479242288816063,5.109848160273823,0.4562265977146476,19.71857674041945,0.14888466406949738,0.5373072009650073,3.9818619880235393,0.4713529180808575,0.891213389121339,0.9246861924686193,22.282420974980067,27.284094589782832,3.2846700680473404,0.048329628661087864,6.420587729350917,4.677268566945607,1.5194709748184945,4.025103021424653,0.040804453741874705,,0,,,,,pCR,1
bio_ftv010_alive000,FTV-only ablation,T1->T3,"T0,T1->T3",T1,T3,519,519,27.691428769975726,25.226679863044918,-2.4647489069308053,0.726925199724835,6.37088220036433,0.6795531898358135,29.446974097467116,1.755545327491392,0.7139623921203775,7.944973088107049,0.6275617031297341,26.965315173359873,-0.7261135966158535,0.7084176377111878,6.56900766908823,0.6477411803153956,0.8323699421965318,0.8805394990366089,24.938831728596558,31.143333825338992,5.577597557662913,0.04232899807321772,9.826328876046087,7.1043924614643545,1.7474893012630344,4.3248812877150415,0.036726692539053994,,0,,,,,pCR,0
bio_ftv010_alive000,FTV-only ablation,T1->T3,"T0,T1->T3",T1,T3,239,239,18.96871247228233,17.82600759100936,-1.142704881272968,0.5490845288848439,3.9699404434615726,0.49067299199691045,21.69500212049962,2.726289648217289,0.5312574723694934,5.486748767599763,0.4324060818557191,19.156706231994427,0.18799375971210294,0.5290063016971452,4.056141000905484,0.4592046770747498,0.9037656903765691,0.9456066945606695,24.48534071332785,30.701045781229944,3.3498978388357488,0.05628922594142259,8.616923105018408,6.299081459205021,1.662700841129351,4.1732656138689626,0.03802629098045749,,0,,,,,pCR,1
bio_ftv010_alive000,FTV-only ablation,T2->T3,"T0,T1,T2->T3",T2,T3,519,519,27.691428769975726,25.45529641793502,-2.2361323520407046,0.5608368398688368,5.397044456166493,0.5176477514782081,29.346958998715827,1.655530228740105,0.5445249441160379,6.535528958946754,0.4683382320921174,27.607902165712296,-0.08352660426342973,0.5389043676174036,5.487163106425367,0.48198130935406436,0.859344894026975,0.8863198458574181,21.68338117258514,24.668896516369028,4.589215296191547,0.038874337668593446,7.632558023470933,6.061160284200385,3.048598124314568,5.829634958206852,0.03833706256779,,0,,,,,pCR,0
bio_ftv010_alive000,FTV-only ablation,T2->T3,"T0,T1,T2->T3",T2,T3,239,239,18.96871247228233,18.290678193615953,-0.6780342786663778,0.40251047465896866,3.2511998500761052,0.34573587567798897,21.8738829797096,2.9051705074272682,0.39470251358343206,4.477334103136394,0.32714407609444623,19.96804818812879,0.9993357158464568,0.39593681173186784,3.3718878025477945,0.3364379819388729,0.9246861924686193,0.9330543933054394,21.326675744420196,24.321577040976436,2.770875165723568,0.05035630230125523,6.551565435640981,5.2962539225941425,2.5971161099778453,5.208560601889334,0.03949227132208116,,0,,,,,pCR,1
bio_ftv010_alive002,Medium FTV + medium alive,T0->T1,T0->T1,T0,T1,519,519,27.086945947448474,25.4269547724961,-1.6599911749523728,0.5964834921083974,5.1026683349210495,0.5575367965038108,28.132029429513874,1.0450834820654,0.5857888036048589,5.868520620892799,0.5279880947835282,26.445076305861708,-0.6418696415867647,0.584061007692251,5.040727244061672,0.5411752307469254,0.8728323699421965,0.8940269749518305,18.477796560984572,20.383693079535398,4.269777803932193,0.0442181478805395,0.8890866808349227,1.0362852239884393,1.1481829244913777,3.4536128930913614,0.05075274496674517,,0,,,,,pCR,0
bio_ftv010_alive002,Medium FTV + medium alive,T0->T1,T0->T1,T0,T1,239,239,18.28183056890042,17.989004389590225,-0.29282617931020016,0.9060138292237632,3.7255162937978388,0.8734438924060394,20.549439909083414,2.2676093401829926,0.8982303163519443,5.022392881459009,0.8499635057732173,18.716002011174833,0.43417144227441634,0.8964914502665959,3.975698694376574,0.8591137503760592,0.8828451882845189,0.9163179916317992,18.279326777085405,20.18624801379815,3.3034835909076574,0.062352902719665274,0.10110507275768903,0.23684296548117154,1.2106516082893195,3.4264914059951175,0.051705909014016165,,0,,,,,pCR,1
bio_ftv010_alive002,Medium FTV + medium alive,T0->T2,T0->T2,T0,T2,519,519,27.1322429019957,25.03635554672244,-2.0958873552732626,0.7343129975700191,5.9867705167062875,0.691739724131388,29.328226662855144,2.195983760859445,0.7211005925308879,7.646534400343234,0.6453062452443363,27.13724085629479,0.004997954299088955,0.7136688158813397,6.246217003544136,0.6587899940203151,0.8516377649325626,0.884393063583815,22.83780291786992,27.07983461313418,5.302689584234859,0.04610729768786127,2.295518895449666,3.204810934489403,1.233899991401922,3.553321621049251,0.047891351136052036,,0,,,,,pCR,0
bio_ftv010_alive002,Medium FTV + medium alive,T0->T2,T0->T2,T0,T2,239,239,19.569692076349956,17.79873904230869,-1.770953034041265,0.9705959282110185,4.547529670988289,0.931849351790478,21.703872305561518,2.134180229211564,0.9411273326609287,6.235494749068422,0.8610986891392572,19.372259687194987,-0.1974323891549653,0.9344861235993327,4.766614016179258,0.8820223071803722,0.9079497907949791,0.9372384937238494,22.35302469735518,26.655505868473636,3.9954503959826826,0.06366043410041841,1.2534454335228669,2.0591004184100417,1.1599162555575198,3.4308198980406814,0.05148256113297856,,0,,,,,pCR,1
bio_ftv010_alive002,Medium FTV + medium alive,T0->T3,T0->T3,T0,T3,519,519,27.691428769975726,25.750219301825993,-1.941209468149732,0.8348742883809691,6.793680591460291,0.7843399806450873,29.07139744962706,1.379968679651332,0.821750736362878,8.311121304587392,0.738648522592244,26.61256576516615,-1.0788630048095753,0.8169265251484004,6.91651851684276,0.7597790165792452,0.8728323699421965,0.8921001926782274,25.24643478058403,29.56895376377662,5.888096458551924,0.055545520231213875,1.6368362936900072,2.5351411970134876,1.202308997343484,3.5119556542920725,0.050242599652762475,,0,,,,,pCR,0
bio_ftv010_alive002,Medium FTV + medium alive,T0->T3,T0->T3,T0,T3,239,239,18.96871247228233,18.432015786432842,-0.5366966858494909,0.7125600021397194,4.236231279517333,0.6584452210186519,21.550870937922877,2.582158465640547,0.6970070333961113,5.819264897599544,0.6095478896570383,18.940072864309514,-0.02863960797281788,0.6941015330200738,4.39995640096289,0.6328012790090446,0.9037656903765691,0.9205020920502092,23.86205634891187,28.202939339113538,3.661919383502467,0.07660499476987448,2.3353063239712095,3.069282819037657,1.2120681039738153,3.426886893620538,0.05400682405270973,,0,,,,,pCR,1
bio_ftv010_alive002,Medium FTV + medium alive,T1->T2,"T0,T1->T2",T1,T2,519,519,27.1322429019957,25.43591329546342,-1.6963296065322813,0.5599936419465196,5.546660677656927,0.50966186230401,29.84027433073241,2.7080314287367075,0.5507520897643093,6.772259646354522,0.4784824935374415,28.20869467151529,1.076451769519589,0.5461436070480136,5.755865704025253,0.48636642144383135,0.838150289017341,0.8863198458574181,22.510999305917874,27.66064555704007,4.838367996915524,0.04162150770712909,2.2119994510345604,3.1465182442196533,1.694118261386289,4.2270670656423,0.03936569811857374,,0,,,,,pCR,0
bio_ftv010_alive002,Medium FTV + medium alive,T1->T2,"T0,T1->T2",T1,T2,239,239,19.569692076349956,17.726435845916388,-1.8432562304335647,0.576425803855211,3.89524475929849,0.5317804964548316,21.646405150438913,2.076713074088958,0.537536053242947,5.042964030538512,0.44744918029992503,19.894500544521122,0.32480846817116665,0.5334868071603228,3.9931084793591154,0.4669646779402106,0.895397489539749,0.9330543933054394,21.825661293853784,27.004985621722103,3.277485830829998,0.054425993723849375,1.1836400917384415,1.9448875523012552,1.5120352393294232,4.0139294423503795,0.04116585939841156,,0,,,,,pCR,1
bio_ftv010_alive002,Medium FTV + medium alive,T1->T3,"T0,T1->T3",T1,T3,519,519,27.691428769975726,25.485208310310437,-2.2062204596652872,0.7210949549021447,6.3760774449610755,0.6714842876246921,29.692258878011366,2.0008301080356397,0.7007656042718525,7.947430441069912,0.6138950747776384,27.458351377952305,-0.2330773920234196,0.6962257892653699,6.6539392701796265,0.6319512871176101,0.8400770712909441,0.8786127167630058,24.580273764733338,30.709042220923813,5.604345251436855,0.04663415221579961,1.619706628065348,2.5248600072254335,1.7295017698992983,4.289124277225231,0.03714086665194804,,0,,,,,pCR,0
bio_ftv010_alive002,Medium FTV + medium alive,T1->T3,"T0,T1->T3",T1,T3,239,239,18.96871247228233,18.013990756087093,-0.954721716195237,0.5461204536817276,3.9751907558854707,0.48547070155790245,21.75221772452086,2.783505252238533,0.5242610191860722,5.372562297768279,0.4314217482162651,19.456088508868742,0.4873760365864124,0.5249975344123997,4.136383796736768,0.45247219301828956,0.9205020920502092,0.9497907949790795,23.661457111586074,29.87963789735341,3.365136128549966,0.06392194037656904,2.3068941784204298,3.0928674163179917,1.6814030586821165,4.185893330216828,0.038181377455035075,,0,,,,,pCR,1
bio_ftv010_alive002,Medium FTV + medium alive,T2->T3,"T0,T1,T2->T3",T2,T3,519,519,27.691428769975726,25.819298043076543,-1.8721307268991825,0.5533696051988665,5.335914464408669,0.5079555752801324,29.49108289326847,1.799654123292742,0.5349330655667023,6.439169519042811,0.4608270727143356,27.922734529112923,0.23130575913719675,0.531900432873531,5.534950391106069,0.4731586684751968,0.8497109826589595,0.882466281310212,21.02658687029176,24.87829204328368,4.598546713179725,0.043156912331406554,1.552537199504573,2.5230461223506744,3.0171640143343152,5.764934832047123,0.038571978255760045,,0,,,,,pCR,0
bio_ftv010_alive002,Medium FTV + medium alive,T2->T3,"T0,T1,T2->T3",T2,T3,239,239,18.96871247228233,18.548325257210806,-0.42038721507152343,0.3994591866068666,3.2197366465446478,0.34169080375030775,21.827940260793646,2.8592277885113138,0.3979780148430746,4.429627975508611,0.33210284055813544,20.150195934540235,1.1814834622579027,0.39962408706408364,3.435028317424641,0.3405688730736782,0.9205020920502092,0.9414225941422594,20.873050264298723,24.738145656480775,2.7922285074814193,0.05375588389121339,2.252888514905794,3.02623234832636,2.5826389802636363,5.201734877594438,0.03995949637523813,,0,,,,,pCR,1
