bucket,center_model,n_patients,pred_ftv_ml_mean,obs_ftv_ml_mean,bias_ml_mean,mae_ml_mean
T0->T3,ridge_temporal_raw,758,24.968229500109718,24.941126401705645,0.02710309840407217,4.655620683178234
T0->T3,ridge_temporal_log,758,23.927337167063605,24.941126401705645,-1.013789234642038,4.816591561472026
T0->T3,rbf_kernel_temporal_log,758,14.372119018965698,24.941126401705645,-10.569007382739946,11.929687438440872
T1->T3,ridge_temporal_raw,758,25.051786079205215,24.941126401705645,0.11065967749956636,4.784659360916168
T1->T3,ridge_temporal_log,758,23.982215989432024,24.941126401705645,-0.9589104122736172,4.873905298411701
T1->T3,rbf_kernel_temporal_log,758,14.202333178972479,24.941126401705645,-10.738793222733166,12.267570961076355
T2->T3,ridge_temporal_log,758,24.193703742494446,24.941126401705645,-0.7474226592112011,4.222742930880066
T2->T3,ridge_temporal_raw,758,24.965819333809574,24.941126401705645,0.024692932103928374,4.51260491625457
T2->T3,rbf_kernel_temporal_log,758,14.108326956455775,24.941126401705645,-10.832799445249869,12.095665546380703
